customer_id,month,plan,mrr_usd,churned,sessions_per_week,features_used_count,support_tickets,nps_score,company_size,industry,tenure_months,seat_count
CUS-00029,2024-02,enterprise,1154.33,0,15,21,0,34,11-50,ecommerce,12,128
CUS-00029,2024-03,enterprise,1160.08,0,10,13,0,35,11-50,ecommerce,13,128
CUS-00029,2024-04,enterprise,1165.82,0,9,9,1,43,11-50,ecommerce,14,128
CUS-00029,2024-05,enterprise,1171.56,0,14,14,2,30,11-50,ecommerce,15,128
CUS-00029,2024-06,enterprise,1177.31,0,12,13,1,32,11-50,ecommerce,16,128
CUS-00029,2024-07,enterprise,1183.05,0,18,27,0,39,11-50,ecommerce,17,128
CUS-00029,2024-08,enterprise,1188.79,0,13,19,1,38,11-50,ecommerce,18,128
CUS-00029,2024-09,enterprise,1194.54,0,16,20,1,39,11-50,ecommerce,19,128
CUS-00029,2024-10,enterprise,1200.28,0,12,16,1,34,11-50,ecommerce,20,128
CUS-00029,2024-11,enterprise,1206.02,0,16,20,2,33,11-50,ecommerce,21,128
CUS-00029,2024-12,enterprise,1211.76,0,16,21,0,39,11-50,ecommerce,22,128
CUS-00030,2024-01,starter,48.65,0,1,5,2,27,1-10,other,2,3
CUS-00030,2024-02,starter,48.9,0,0,2,3,37,1-10,other,3,3
CUS-00030,2024-03,starter,49.14,0,3,5,0,40,1-10,other,4,3
CUS-00030,2024-04,starter,49.38,0,2,6,0,29,1-10,other,5,3
CUS-00030,2024-05,starter,49.63,0,2,0,2,34,1-10,other,6,3
CUS-00030,2024-06,starter,49.87,0,2,3,1,22,1-10,other,7,3
CUS-00030,2024-07,starter,50.11,1,1,0,0,27,1-10,other,8,3
CUS-00030,2024-08,starter,50.36,0,2,2,1,26,1-10,other,9,3
CUS-00030,2024-09,starter,50.6,0,2,3,1,33,1-10,other,10,3
CUS-00030,2024-10,starter,50.84,0,4,3,0,33,1-10,other,11,3
CUS-00030,2024-11,starter,51.09,0,2,5,1,26,1-10,other,12,3
CUS-00030,2024-12,starter,51.33,0,5,7,0,30,1-10,other,13,3
CUS-00031,2024-01,starter,48.78,0,2,2,1,24,51-200,fintech,47,3
CUS-00031,2024-02,starter,49.03,0,4,9,0,18,51-200,fintech,48,3
CUS-00031,2024-03,starter,49.27,0,5,6,3,19,51-200,fintech,49,3
CUS-00031,2024-04,starter,49.51,0,4,6,0,17,51-200,fintech,50,3
CUS-00031,2024-05,starter,49.76,0,3,4,2,23,51-200,fintech,51,3
CUS-00031,2024-06,starter,50.0,0,5,11,1,19,51-200,fintech,52,3
CUS-00031,2024-07,starter,50.25,0,3,1,2,20,51-200,fintech,53,3
CUS-00031,2024-08,starter,50.49,0,8,7,1,18,51-200,fintech,54,3
CUS-00031,2024-09,starter,50.73,0,3,9,0,14,51-200,fintech,55,3
CUS-00031,2024-10,starter,50.98,0,2,4,0,19,51-200,fintech,56,3
CUS-00031,2024-11,starter,51.22,0,2,3,1,16,51-200,fintech,57,3
CUS-00031,2024-12,starter,51.47,1,5,12,1,17,51-200,fintech,58,3
CUS-00032,2024-01,starter,57.77,0,4,6,0,28,51-200,other,7,1
CUS-00032,2024-02,starter,58.06,0,1,4,1,31,51-200,other,8,1
CUS-00032,2024-03,starter,58.35,0,3,5,0,28,51-200,other,9,1
CUS-00032,2024-04,starter,58.64,1,3,8,3,30,51-200,other,10,1
CUS-00032,2024-05,starter,58.93,0,6,7,0,33,51-200,other,11,1
CUS-00032,2024-06,starter,59.21,0,4,5,2,24,51-200,other,12,1
CUS-00032,2024-07,starter,59.5,0,1,3,0,26,51-200,other,13,1
CUS-00032,2024-08,starter,59.79,0,3,2,0,23,51-200,other,14,1
CUS-00032,2024-09,starter,60.08,0,6,9,1,39,51-200,other,15,1
CUS-00032,2024-10,starter,60.37,0,3,3,0,34,51-200,other,16,1
CUS-00032,2024-11,starter,60.66,0,2,6,1,35,51-200,other,17,1
CUS-00032,2024-12,starter,60.95,0,1,2,0,33,51-200,other,18,1
CUS-00033,2024-01,enterprise,744.96,0,21,24,1,35,1-10,fintech,19,13
CUS-00033,2024-02,enterprise,748.69,1,4,9,3,37,1-10,fintech,20,13
CUS-00033,2024-03,enterprise,752.41,0,16,21,2,28,1-10,fintech,21,13
CUS-00033,2024-04,enterprise,756.14,0,11,13,1,41,1-10,fintech,22,13
CUS-00033,2024-05,enterprise,759.86,0,11,17,2,44,1-10,fintech,23,13
CUS-00033,2024-06,enterprise,763.58,0,13,12,1,38,1-10,fintech,24,13
CUS-00033,2024-07,enterprise,767.31,0,13,18,0,30,1-10,fintech,25,13
CUS-00033,2024-08,enterprise,771.03,0,14,17,1,33,1-10,fintech,26,13
CUS-00033,2024-09,enterprise,774.76,0,17,21,0,45,1-10,fintech,27,13
CUS-00033,2024-10,enterprise,778.48,0,16,18,0,31,1-10,fintech,28,13
CUS-00033,2024-11,enterprise,782.21,0,10,11,2,35,1-10,fintech,29,13
CUS-00033,2024-12,enterprise,785.93,0,14,23,2,34,1-10,fintech,30,13
CUS-00034,2024-01,pro,139.53,0,9,6,1,46,51-200,other,1,9
CUS-00034,2024-02,pro,140.22,0,5,5,0,49,51-200,other,2,9
CUS-00034,2024-03,pro,140.92,0,5,4,2,46,51-200,other,3,9
CUS-00034,2024-04,pro,141.62,0,8,12,1,44,51-200,other,4,9
CUS-00034,2024-05,pro,142.32,0,4,8,2,44,51-200,other,5,9
CUS-00034,2024-06,pro,143.01,0,4,4,2,47,51-200,other,6,9
CUS-00034,2024-07,pro,143.71,0,9,14,1,58,51-200,other,7,9
CUS-00034,2024-08,pro,144.41,0,8,9,1,50,51-200,other,8,9
CUS-00034,2024-09,pro,145.11,0,9,9,0,50,51-200,other,9,9
CUS-00034,2024-10,pro,145.8,0,8,6,0,44,51-200,other,10,9
CUS-00034,2024-11,pro,146.5,0,4,3,1,43,51-200,other,11,9
CUS-00034,2024-12,pro,147.2,0,9,13,2,41,51-200,other,12,9
CUS-00035,2024-01,pro,124.55,0,11,13,0,35,11-50,SaaS,20,6
CUS-00035,2024-02,pro,125.18,0,6,12,0,40,11-50,SaaS,21,6
CUS-00035,2024-03,pro,125.8,0,7,10,1,34,11-50,SaaS,22,6
CUS-00035,2024-04,pro,126.42,0,9,13,1,32,11-50,SaaS,23,6
CUS-00035,2024-05,pro,127.05,0,8,16,0,43,11-50,SaaS,24,6
CUS-00035,2024-06,pro,127.67,0,7,7,0,36,11-50,SaaS,25,6
CUS-00035,2024-07,pro,128.29,0,4,6,3,42,11-50,SaaS,26,6
CUS-00035,2024-08,pro,128.91,0,4,5,0,37,11-50,SaaS,27,6
CUS-00035,2024-09,pro,129.54,0,3,2,0,32,11-50,SaaS,28,6
CUS-00035,2024-10,pro,130.16,0,7,8,3,32,11-50,SaaS,29,6
CUS-00035,2024-11,pro,130.78,0,3,3,1,32,11-50,SaaS,30,6
CUS-00035,2024-12,pro,131.41,1,3,4,4,33,11-50,SaaS,31,6
CUS-00036,2024-01,pro,165.59,0,8,6,2,36,51-200,other,3,9
CUS-00036,2024-02,pro,166.41,0,6,8,1,37,51-200,other,4,9
CUS-00036,2024-03,pro,167.24,0,9,15,0,35,51-200,other,5,9
CUS-00036,2024-04,pro,168.07,0,6,9,0,32,51-200,other,6,9
CUS-00036,2024-05,pro,168.9,1,3,10,3,33,51-200,other,7,9
CUS-00036,2024-06,pro,169.73,0,6,4,0,37,51-200,other,8,9
CUS-00036,2024-07,pro,170.55,0,3,1,0,37,51-200,other,9,9
CUS-00036,2024-08,pro,171.38,0,4,6,1,31,51-200,other,10,9
CUS-00036,2024-09,pro,172.21,0,7,9,1,37,51-200,other,11,9
CUS-00036,2024-10,pro,173.04,0,5,6,1,40,51-200,other,12,9
CUS-00036,2024-11,pro,173.87,0,8,11,1,33,51-200,other,13,9
CUS-00036,2024-12,pro,174.69,0,6,10,0,34,51-200,other,14,9
CUS-00037,2024-01,enterprise,728.07,0,18,20,1,74,200+,other,16,88
CUS-00037,2024-02,enterprise,731.71,0,12,15,1,65,200+,other,17,88
CUS-00037,2024-03,enterprise,735.35,0,25,21,1,68,200+,other,18,88
CUS-00037,2024-04,enterprise,738.99,0,12,15,1,64,200+,other,19,88
CUS-00037,2024-05,enterprise,742.63,0,16,17,0,66,200+,other,20,88
CUS-00037,2024-06,enterprise,746.27,0,17,24,0,73,200+,other,21,88
CUS-00037,2024-07,enterprise,749.91,0,19,19,2,73,200+,other,22,88
CUS-00037,2024-08,enterprise,753.55,0,9,13,0,78,200+,other,23,88
CUS-00037,2024-09,enterprise,757.19,0,15,20,2,72,200+,other,24,88
CUS-00037,2024-10,enterprise,760.83,0,10,17,1,73,200+,other,25,88
CUS-00037,2024-11,enterprise,764.47,0,11,15,1,80,200+,other,26,88
CUS-00037,2024-12,enterprise,768.11,0,14,12,1,78,200+,other,27,88
CUS-00038,2024-01,starter,44.61,0,3,5,0,30,51-200,other,38,2
CUS-00038,2024-02,starter,44.83,0,3,5,0,27,51-200,other,39,2
CUS-00038,2024-03,starter,45.05,0,1,6,0,27,51-200,other,40,2
CUS-00038,2024-04,starter,45.28,0,6,11,2,26,51-200,other,41,2
CUS-00038,2024-05,starter,45.5,0,0,4,0,34,51-200,other,42,2
CUS-00038,2024-06,starter,45.72,0,6,4,0,24,51-200,other,43,2
CUS-00038,2024-07,starter,45.95,0,4,8,1,37,51-200,other,44,2
CUS-00038,2024-08,starter,46.17,1,0,3,4,38,51-200,other,45,2
CUS-00038,2024-09,starter,46.39,0,0,0,1,31,51-200,other,46,2
CUS-00038,2024-10,starter,46.62,0,4,5,2,30,51-200,other,47,2
CUS-00038,2024-11,starter,46.84,0,1,2,1,23,51-200,other,48,2
CUS-00038,2024-12,starter,47.06,0,3,3,1,31,51-200,other,49,2
CUS-00039,2024-01,pro,125.27,0,5,13,0,52,11-50,ecommerce,6,8
CUS-00039,2024-02,pro,125.89,0,6,4,5,43,11-50,ecommerce,7,8
CUS-00039,2024-03,pro,126.52,0,7,14,2,30,11-50,ecommerce,8,8
CUS-00039,2024-04,pro,127.15,1,4,6,3,35,11-50,ecommerce,9,8
CUS-00039,2024-05,pro,127.77,0,9,9,0,43,11-50,ecommerce,10,8
CUS-00039,2024-06,pro,128.4,0,9,12,0,39,11-50,ecommerce,11,8
CUS-00039,2024-07,pro,129.03,0,6,7,2,42,11-50,ecommerce,12,8
CUS-00039,2024-08,pro,129.65,0,7,10,1,31,11-50,ecommerce,13,8
CUS-00039,2024-09,pro,130.28,0,8,4,1,34,11-50,ecommerce,14,8
CUS-00039,2024-10,pro,130.91,0,3,6,0,42,11-50,ecommerce,15,8
CUS-00039,2024-11,pro,131.53,0,12,15,3,46,11-50,ecommerce,16,8
CUS-00039,2024-12,pro,132.16,0,8,10,1,47,11-50,ecommerce,17,8
CUS-00040,2024-01,starter,49.9,0,3,0,0,35,11-50,healthcare,9,3
CUS-00040,2024-02,starter,50.15,0,0,3,0,35,11-50,healthcare,10,3
CUS-00040,2024-03,starter,50.4,0,2,3,1,39,11-50,healthcare,11,3
CUS-00040,2024-04,starter,50.65,0,4,9,1,36,11-50,healthcare,12,3
CUS-00040,2024-05,starter,50.9,0,1,3,0,45,11-50,healthcare,13,3
CUS-00040,2024-06,starter,51.15,0,4,8,2,41,11-50,healthcare,14,3
CUS-00040,2024-07,starter,51.39,0,3,9,0,33,11-50,healthcare,15,3
CUS-00040,2024-08,starter,51.64,0,5,4,1,37,11-50,healthcare,16,3
CUS-00040,2024-09,starter,51.89,0,3,5,0,36,11-50,healthcare,17,3
CUS-00040,2024-10,starter,52.14,0,2,6,0,40,11-50,healthcare,18,3
CUS-00040,2024-11,starter,52.39,1,2,7,2,42,11-50,healthcare,19,3
CUS-00040,2024-12,starter,52.64,0,3,7,1,41,11-50,healthcare,20,3
CUS-00041,2024-01,starter,46.38,0,2,8,0,26,11-50,healthcare,3,3
CUS-00041,2024-02,starter,46.61,0,2,3,1,23,11-50,healthcare,4,3
CUS-00041,2024-03,starter,46.84,0,4,11,0,28,11-50,healthcare,5,3
CUS-00041,2024-04,starter,47.07,0,7,13,1,32,11-50,healthcare,6,3
CUS-00041,2024-05,starter,47.3,1,3,5,2,35,11-50,healthcare,7,3
CUS-00041,2024-06,starter,47.54,0,3,2,0,33,11-50,healthcare,8,3
CUS-00041,2024-07,starter,47.77,0,3,10,1,27,11-50,healthcare,9,3
CUS-00041,2024-08,starter,48.0,0,6,7,1,26,11-50,healthcare,10,3
CUS-00041,2024-09,starter,48.23,0,4,7,0,27,11-50,healthcare,11,3
CUS-00041,2024-10,starter,48.46,0,3,4,0,35,11-50,healthcare,12,3
CUS-00041,2024-11,starter,48.7,0,4,4,1,25,11-50,healthcare,13,3
CUS-00041,2024-12,starter,48.93,0,7,10,1,41,11-50,healthcare,14,3
CUS-00042,2024-01,pro,255.13,0,6,8,0,31,11-50,SaaS,2,14
CUS-00042,2024-02,pro,256.41,0,7,9,1,23,11-50,SaaS,3,14
CUS-00042,2024-03,pro,257.68,0,9,13,0,28,11-50,SaaS,4,14
CUS-00042,2024-04,pro,258.96,0,8,11,1,30,11-50,SaaS,5,14
CUS-00042,2024-05,pro,260.23,0,8,11,0,33,11-50,SaaS,6,14
CUS-00042,2024-06,pro,261.51,0,6,3,1,28,11-50,SaaS,7,14
CUS-00042,2024-07,pro,262.79,0,4,2,0,23,11-50,SaaS,8,14
CUS-00042,2024-08,pro,264.06,0,7,8,1,26,11-50,SaaS,9,14
CUS-00042,2024-09,pro,265.34,0,4,7,1,30,11-50,SaaS,10,14
CUS-00042,2024-10,pro,266.61,0,16,16,1,23,11-50,SaaS,11,14
CUS-00042,2024-11,pro,267.89,1,4,3,2,30,11-50,SaaS,12,14
CUS-00042,2024-12,pro,269.16,0,10,13,1,27,11-50,SaaS,13,14
CUS-00043,2024-01,pro,348.85,0,15,18,1,29,1-10,SaaS,6,9
CUS-00043,2024-02,pro,350.59,0,14,18,0,21,1-10,SaaS,7,9
CUS-00043,2024-03,pro,352.34,0,6,8,3,26,1-10,SaaS,8,9
CUS-00043,2024-04,pro,354.08,0,6,7,1,40,1-10,SaaS,9,9
CUS-00043,2024-05,pro,355.82,0,8,17,2,36,1-10,SaaS,10,9
CUS-00043,2024-06,pro,357.57,0,8,12,0,28,1-10,SaaS,11,9
CUS-00043,2024-07,pro,359.31,0,4,6,0,28,1-10,SaaS,12,9
CUS-00043,2024-08,pro,361.06,0,7,6,0,31,1-10,SaaS,13,9
CUS-00043,2024-09,pro,362.8,0,5,4,0,31,1-10,SaaS,14,9
CUS-00043,2024-10,pro,364.55,0,6,12,0,31,1-10,SaaS,15,9
CUS-00043,2024-11,pro,366.29,0,7,6,1,24,1-10,SaaS,16,9
CUS-00043,2024-12,pro,368.03,0,6,6,1,24,1-10,SaaS,17,9
CUS-00044,2024-01,enterprise,1603.43,0,18,21,0,61,11-50,other,1,35
CUS-00044,2024-02,enterprise,1611.45,0,15,17,0,54,11-50,other,2,35
CUS-00044,2024-03,enterprise,1619.47,0,14,17,1,56,11-50,other,3,35
CUS-00044,2024-04,enterprise,1627.49,0,11,9,0,63,11-50,other,4,35
CUS-00044,2024-05,enterprise,1635.5,0,10,17,1,54,11-50,other,5,35
CUS-00044,2024-06,enterprise,1643.52,0,13,9,0,50,11-50,other,6,35
CUS-00044,2024-07,enterprise,1651.54,0,18,23,0,62,11-50,other,7,35
CUS-00044,2024-08,enterprise,1659.55,0,16,21,1,50,11-50,other,8,35
CUS-00044,2024-09,enterprise,1667.57,0,18,21,0,60,11-50,other,9,35
CUS-00044,2024-10,enterprise,1675.59,0,15,14,2,46,11-50,other,10,35
CUS-00044,2024-11,enterprise,1683.61,0,21,28,0,61,11-50,other,11,35
CUS-00044,2024-12,enterprise,1691.62,0,11,8,1,55,11-50,other,12,35
CUS-00045,2024-01,starter,34.31,0,2,3,1,40,11-50,ecommerce,27,1
CUS-00045,2024-02,starter,34.48,0,3,9,2,48,11-50,ecommerce,28,1
CUS-00045,2024-03,starter,34.65,0,3,7,1,51,11-50,ecommerce,29,1
CUS-00045,2024-04,starter,34.82,0,8,7,0,48,11-50,ecommerce,30,1
CUS-00045,2024-05,starter,34.99,0,5,2,0,27,11-50,ecommerce,31,1
CUS-00045,2024-06,starter,35.17,0,2,5,2,33,11-50,ecommerce,32,1
CUS-00045,2024-07,starter,35.34,0,3,2,0,34,11-50,ecommerce,33,1
CUS-00045,2024-08,starter,35.51,0,1,2,0,37,11-50,ecommerce,34,1
CUS-00045,2024-09,starter,35.68,0,2,5,0,30,11-50,ecommerce,35,1
CUS-00045,2024-10,starter,35.85,0,4,4,1,32,11-50,ecommerce,36,1
CUS-00045,2024-11,starter,36.02,0,6,6,0,41,11-50,ecommerce,37,1
CUS-00045,2024-12,starter,36.19,1,4,5,1,29,11-50,ecommerce,38,1
CUS-00046,2024-01,pro,115.61,0,4,8,2,11,11-50,fintech,9,3
CUS-00046,2024-02,pro,116.19,0,11,17,2,10,11-50,fintech,10,3
CUS-00046,2024-03,pro,116.77,0,2,9,0,14,11-50,fintech,11,3
CUS-00046,2024-04,pro,117.35,0,1,3,3,16,11-50,fintech,12,3
CUS-00046,2024-05,pro,117.92,0,4,4,1,14,11-50,fintech,13,3
CUS-00046,2024-06,pro,118.5,0,8,11,1,11,11-50,fintech,14,3
CUS-00046,2024-07,pro,119.08,0,4,9,0,16,11-50,fintech,15,3
CUS-00046,2024-08,pro,119.66,0,5,9,1,19,11-50,fintech,16,3
CUS-00046,2024-09,pro,120.24,0,12,14,0,25,11-50,fintech,17,3
CUS-00046,2024-10,pro,120.81,0,5,5,0,24,11-50,fintech,18,3
CUS-00046,2024-11,pro,121.39,1,3,3,2,27,11-50,fintech,19,3
CUS-00046,2024-12,pro,121.97,0,4,6,0,10,11-50,fintech,20,3
CUS-00047,2024-01,starter,41.37,0,5,8,1,29,51-200,healthcare,3,1
CUS-00047,2024-02,starter,41.58,0,5,9,0,37,51-200,healthcare,4,1
CUS-00047,2024-03,starter,41.79,0,3,4,0,21,51-200,healthcare,5,1
CUS-00047,2024-04,starter,41.99,0,2,3,0,25,51-200,healthcare,6,1
CUS-00047,2024-05,starter,42.2,0,1,1,2,29,51-200,healthcare,7,1
CUS-00047,2024-06,starter,42.41,0,1,4,1,26,51-200,healthcare,8,1
CUS-00047,2024-07,starter,42.61,0,1,2,1,37,51-200,healthcare,9,1
CUS-00047,2024-08,starter,42.82,0,1,2,0,24,51-200,healthcare,10,1
CUS-00047,2024-09,starter,43.03,0,2,4,0,35,51-200,healthcare,11,1
CUS-00047,2024-10,starter,43.23,0,5,11,2,27,51-200,healthcare,12,1
CUS-00047,2024-11,starter,43.44,1,3,4,2,26,51-200,healthcare,13,1
CUS-00047,2024-12,starter,43.65,0,5,4,2,29,51-200,healthcare,14,1
CUS-00048,2024-01,pro,191.11,0,8,10,1,23,1-10,other,22,12
CUS-00048,2024-02,pro,192.06,0,5,6,1,26,1-10,other,23,12
CUS-00048,2024-03,pro,193.02,0,7,10,0,20,1-10,other,24,12
CUS-00048,2024-04,pro,193.97,0,5,3,0,17,1-10,other,25,12
CUS-00048,2024-05,pro,194.93,0,5,4,0,19,1-10,other,26,12
CUS-00048,2024-06,pro,195.88,0,8,8,2,28,1-10,other,27,12
CUS-00048,2024-07,pro,196.84,0,11,18,1,24,1-10,other,28,12
CUS-00048,2024-08,pro,197.8,0,5,14,0,31,1-10,other,29,12
CUS-00048,2024-09,pro,198.75,0,6,11,0,28,1-10,other,30,12
CUS-00048,2024-10,pro,199.71,0,7,14,0,22,1-10,other,31,12
CUS-00048,2024-11,pro,200.66,0,2,5,0,22,1-10,other,32,12
CUS-00048,2024-12,pro,201.62,0,4,4,1,18,1-10,other,33,12
CUS-00049,2024-01,starter,53.04,0,4,7,1,18,11-50,other,6,3
CUS-00049,2024-02,starter,53.3,0,3,2,1,22,11-50,other,7,3
CUS-00049,2024-03,starter,53.57,0,2,2,0,20,11-50,other,8,3
CUS-00049,2024-04,starter,53.83,0,4,8,0,26,11-50,other,9,3
CUS-00049,2024-05,starter,54.1,0,2,4,0,25,11-50,other,10,3
CUS-00049,2024-06,starter,54.36,0,4,5,0,24,11-50,other,11,3
CUS-00049,2024-07,starter,54.63,0,1,1,1,22,11-50,other,12,3
CUS-00049,2024-08,starter,54.89,0,5,8,2,17,11-50,other,13,3
CUS-00049,2024-09,starter,55.16,1,3,8,5,22,11-50,other,14,3
CUS-00049,2024-10,starter,55.42,0,0,1,2,24,11-50,other,15,3
CUS-00049,2024-11,starter,55.69,0,2,7,0,19,11-50,other,16,3
CUS-00049,2024-12,starter,55.95,0,1,4,0,34,11-50,other,17,3
CUS-00050,2024-01,pro,194.84,0,6,13,0,28,200+,healthcare,9,5
CUS-00050,2024-02,pro,195.81,0,5,5,0,28,200+,healthcare,10,5
CUS-00050,2024-03,pro,196.79,0,7,7,2,22,200+,healthcare,11,5
CUS-00050,2024-04,pro,197.76,0,6,4,2,19,200+,healthcare,12,5
CUS-00050,2024-05,pro,198.74,0,8,9,0,37,200+,healthcare,13,5
CUS-00050,2024-06,pro,199.71,1,2,5,3,31,200+,healthcare,14,5
CUS-00050,2024-07,pro,200.69,0,7,9,0,34,200+,healthcare,15,5
CUS-00050,2024-08,pro,201.66,0,9,8,1,33,200+,healthcare,16,5
CUS-00050,2024-09,pro,202.63,0,8,5,0,32,200+,healthcare,17,5
CUS-00050,2024-10,pro,203.61,0,7,6,0,27,200+,healthcare,18,5
CUS-00050,2024-11,pro,204.58,0,13,10,2,29,200+,healthcare,19,5
CUS-00050,2024-12,pro,205.56,0,8,8,0,30,200+,healthcare,20,5
CUS-00051,2024-01,pro,178.67,0,6,8,0,14,11-50,fintech,5,13
CUS-00051,2024-02,pro,179.56,0,10,16,0,26,11-50,fintech,6,13
CUS-00051,2024-03,pro,180.46,0,12,17,0,29,11-50,fintech,7,13
CUS-00051,2024-04,pro,181.35,0,5,4,1,22,11-50,fintech,8,13
CUS-00051,2024-05,pro,182.24,1,3,2,2,25,11-50,fintech,9,13
CUS-00051,2024-06,pro,183.14,0,7,10,2,23,11-50,fintech,10,13
CUS-00051,2024-07,pro,184.03,0,10,14,1,19,11-50,fintech,11,13
CUS-00051,2024-08,pro,184.92,0,9,16,0,29,11-50,fintech,12,13
CUS-00051,2024-09,pro,185.82,0,3,3,0,28,11-50,fintech,13,13
CUS-00051,2024-10,pro,186.71,0,7,11,0,26,11-50,fintech,14,13
CUS-00051,2024-11,pro,187.6,0,9,11,2,21,11-50,fintech,15,13
CUS-00051,2024-12,pro,188.5,0,4,6,1,35,11-50,fintech,16,13
CUS-00052,2024-01,pro,173.92,0,6,10,0,34,11-50,other,9,5
CUS-00052,2024-02,pro,174.79,0,9,5,0,30,11-50,other,10,5
CUS-00052,2024-03,pro,175.66,0,2,3,1,33,11-50,other,11,5
CUS-00052,2024-04,pro,176.53,0,5,8,3,24,11-50,other,12,5
CUS-00052,2024-05,pro,177.4,0,3,4,2,23,11-50,other,13,5
CUS-00052,2024-06,pro,178.27,0,8,11,1,34,11-50,other,14,5
CUS-00052,2024-07,pro,179.14,0,5,10,0,30,11-50,other,15,5
CUS-00052,2024-08,pro,180.01,0,3,7,0,38,11-50,other,16,5
CUS-00052,2024-09,pro,180.88,0,3,12,1,28,11-50,other,17,5
CUS-00052,2024-10,pro,181.75,0,7,7,0,40,11-50,other,18,5
CUS-00052,2024-11,pro,182.62,0,13,5,1,22,11-50,other,19,5
CUS-00052,2024-12,pro,183.49,0,5,3,0,32,11-50,other,20,5
CUS-00053,2024-01,pro,225.25,0,6,7,2,40,200+,other,1,15
CUS-00053,2024-02,pro,226.38,0,7,8,0,47,200+,other,2,15
CUS-00053,2024-03,pro,227.5,0,5,7,0,39,200+,other,3,15
CUS-00053,2024-04,pro,228.63,0,6,11,3,51,200+,other,4,15
CUS-00053,2024-05,pro,229.76,0,8,8,0,43,200+,other,5,15
CUS-00053,2024-06,pro,230.88,0,8,15,1,50,200+,other,6,15
CUS-00053,2024-07,pro,232.01,0,6,5,0,56,200+,other,7,15
CUS-00053,2024-08,pro,233.14,0,3,3,1,38,200+,other,8,15
CUS-00053,2024-09,pro,234.26,0,11,17,1,50,200+,other,9,15
CUS-00053,2024-10,pro,235.39,1,4,5,0,50,200+,other,10,15
CUS-00053,2024-11,pro,236.51,0,5,6,2,43,200+,other,11,15
CUS-00053,2024-12,pro,237.64,0,7,8,0,39,200+,other,12,15
CUS-00054,2024-01,pro,167.38,0,10,13,0,50,1-10,ecommerce,21,14
CUS-00054,2024-02,pro,168.22,0,11,9,0,46,1-10,ecommerce,22,14
CUS-00054,2024-03,pro,169.06,0,7,8,1,43,1-10,ecommerce,23,14
CUS-00054,2024-04,pro,169.89,0,11,9,1,53,1-10,ecommerce,24,14
CUS-00054,2024-05,pro,170.73,0,5,9,1,44,1-10,ecommerce,25,14
CUS-00054,2024-06,pro,171.57,0,7,10,0,48,1-10,ecommerce,26,14
CUS-00054,2024-07,pro,172.4,0,8,6,1,53,1-10,ecommerce,27,14
CUS-00054,2024-08,pro,173.24,1,2,1,1,50,1-10,ecommerce,28,14
CUS-00054,2024-09,pro,174.08,0,11,16,1,51,1-10,ecommerce,29,14
CUS-00054,2024-10,pro,174.91,0,5,11,2,49,1-10,ecommerce,30,14
CUS-00054,2024-11,pro,175.75,0,5,9,1,51,1-10,ecommerce,31,14
CUS-00054,2024-12,pro,176.59,0,5,6,1,53,1-10,ecommerce,32,14
CUS-00055,2024-01,starter,38.25,0,4,4,0,23,51-200,SaaS,15,3
CUS-00055,2024-02,starter,38.45,0,5,4,2,36,51-200,SaaS,16,3
CUS-00055,2024-03,starter,38.64,0,3,6,0,20,51-200,SaaS,17,3
CUS-00055,2024-04,starter,38.83,1,2,2,4,25,51-200,SaaS,18,3
CUS-00055,2024-05,starter,39.02,0,2,4,0,25,51-200,SaaS,19,3
CUS-00055,2024-06,starter,39.21,0,5,4,0,27,51-200,SaaS,20,3
CUS-00055,2024-07,starter,39.4,0,2,1,1,26,51-200,SaaS,21,3
CUS-00055,2024-08,starter,39.59,0,2,2,2,33,51-200,SaaS,22,3
CUS-00055,2024-09,starter,39.78,0,5,10,0,37,51-200,SaaS,23,3
CUS-00055,2024-10,starter,39.98,0,1,2,1,27,51-200,SaaS,24,3
CUS-00055,2024-11,starter,40.17,0,4,10,1,28,51-200,SaaS,25,3
CUS-00055,2024-12,starter,40.36,0,7,9,1,33,51-200,SaaS,26,3
CUS-00056,2024-01,starter,47.47,0,4,12,0,15,11-50,other,12,3
CUS-00056,2024-02,starter,47.7,0,2,1,1,21,11-50,other,13,3
CUS-00056,2024-03,starter,47.94,0,7,7,1,18,11-50,other,14,3
CUS-00056,2024-04,starter,48.18,0,5,4,1,17,11-50,other,15,3
CUS-00056,2024-05,starter,48.41,0,2,4,0,17,11-50,other,16,3
CUS-00056,2024-06,starter,48.65,0,3,7,4,6,11-50,other,17,3
CUS-00056,2024-07,starter,48.89,1,0,3,3,21,11-50,other,18,3
CUS-00056,2024-08,starter,49.13,0,2,5,4,18,11-50,other,19,3
CUS-00056,2024-09,starter,49.36,0,5,11,0,16,11-50,other,20,3
CUS-00056,2024-10,starter,49.6,0,1,0,0,26,11-50,other,21,3
CUS-00056,2024-11,starter,49.84,0,4,7,2,13,11-50,other,22,3
CUS-00056,2024-12,starter,50.08,0,5,6,2,21,11-50,other,23,3
CUS-00057,2024-01,starter,63.86,0,3,5,1,29,11-50,fintech,9,3
CUS-00057,2024-02,starter,64.18,0,1,3,1,28,11-50,fintech,10,3
CUS-00057,2024-03,starter,64.5,1,0,4,5,32,11-50,fintech,11,3
CUS-00057,2024-04,starter,64.81,0,1,3,1,29,11-50,fintech,12,3
CUS-00057,2024-05,starter,65.13,0,3,4,2,37,11-50,fintech,13,3
