user_id,date,variant,week,assignment_date,impressions,clicks,ctr,watch_time_min,content_type,platform,age_group,region,premium_user
MED-00259,2024-09-12,control,2,2024-09-09,15,0,0.0,6.91,article,mobile_app,45-54,APAC,0
MED-00260,2024-08-07,control,1,2024-08-04,12,0,0.0,4.13,podcast,mobile_app,35-44,NA,0
MED-00261,2024-08-13,treatment,1,2024-08-12,14,0,0.0,6.76,video,mobile_app,45-54,NA,0
MED-00262,2024-08-21,control,1,2024-08-20,13,2,0.1538,8.67,article,mobile_app,18-24,APAC,1
MED-00263,2024-08-02,control,2,2024-08-01,11,0,0.0,5.67,video,mobile_app,35-44,APAC,0
MED-00264,2024-09-19,control,1,2024-09-15,23,2,0.087,14.24,article,smart_tv,25-34,NA,0
MED-00265,2024-08-05,treatment,1,2024-08-05,23,3,0.1304,16.88,video,web,35-44,EU,1
MED-00266,2024-09-29,control,1,2024-09-29,13,0,0.0,10.14,newsletter,smart_tv,55+,NA,0
MED-00267,2024-08-24,control,2,2024-08-24,12,1,0.0833,1.63,podcast,mobile_app,25-34,NA,0
MED-00268,2024-08-09,treatment,2,2024-08-06,11,1,0.0909,8.63,article,mobile_app,35-44,NA,0
MED-00269,2024-08-15,treatment,1,2024-08-13,16,2,0.125,1.26,video,web,25-34,APAC,0
MED-00270,2024-08-25,control,1,2024-08-21,15,0,0.0,4.7,video,mobile_app,18-24,LATAM,0
MED-00271,2024-08-04,control,1,2024-08-01,12,0,0.0,3.69,video,mobile_app,35-44,NA,1
MED-00272,2024-09-24,treatment,2,2024-09-22,15,2,0.1333,11.48,article,mobile_app,35-44,APAC,0
MED-00273,2024-08-07,treatment,2,2024-08-06,20,0,0.0,13.55,podcast,smart_tv,25-34,NA,1
MED-00274,2024-09-07,control,2,2024-09-07,11,2,0.1818,12.93,video,web,18-24,APAC,1
MED-00275,2024-09-02,treatment,1,2024-08-31,5,0,0.0,10.86,video,web,25-34,NA,0
MED-00276,2024-08-05,treatment,1,2024-08-04,13,1,0.0769,1.79,article,mobile_app,18-24,EU,0
MED-00277,2024-09-12,control,1,2024-09-11,11,1,0.0909,1.88,article,web,25-34,EU,0
MED-00278,2024-09-07,control,1,2024-09-06,9,0,0.0,0.18,video,web,45-54,NA,0
MED-00279,2024-08-10,treatment,2,2024-08-08,12,1,0.0833,16.27,article,mobile_app,55+,EU,0
MED-00280,2024-08-09,treatment,1,2024-08-08,10,0,0.0,4.43,article,mobile_app,45-54,NA,0
MED-00281,2024-09-18,control,1,2024-09-14,12,0,0.0,0.9,article,mobile_app,25-34,APAC,0
MED-00282,2024-08-03,control,2,2024-08-03,5,1,0.2,6.71,podcast,mobile_app,25-34,EU,0
MED-00283,2024-08-05,control,2,2024-08-04,16,1,0.0625,2.38,article,web,18-24,APAC,0
MED-00284,2024-08-19,treatment,1,2024-08-15,9,0,0.0,0.42,video,smart_tv,35-44,APAC,0
MED-00285,2024-09-10,control,2,2024-09-10,22,2,0.0909,2.91,article,mobile_app,35-44,EU,1
MED-00286,2024-09-14,control,1,2024-09-14,13,1,0.0769,8.34,article,web,35-44,NA,0
MED-00287,2024-09-07,treatment,1,2024-09-06,13,0,0.0,9.48,podcast,web,35-44,APAC,1
MED-00288,2024-09-24,control,2,2024-09-21,8,0,0.0,8.48,video,web,25-34,NA,0
MED-00289,2024-08-09,treatment,2,2024-08-07,8,1,0.125,6.99,newsletter,mobile_app,25-34,NA,0
MED-00290,2024-09-23,treatment,1,2024-09-19,8,0,0.0,2.09,video,web,18-24,NA,1
MED-00291,2024-08-13,control,1,2024-08-12,11,1,0.0909,8.87,article,web,25-34,NA,0
MED-00292,2024-09-21,treatment,2,2024-09-21,7,0,0.0,3.21,video,smart_tv,35-44,EU,0
MED-00293,2024-09-24,treatment,1,2024-09-24,10,1,0.1,13.49,video,mobile_app,55+,LATAM,0
MED-00294,2024-09-03,treatment,1,2024-09-03,8,1,0.125,12.4,video,web,35-44,APAC,0
MED-00295,2024-09-15,control,1,2024-09-15,13,1,0.0769,11.31,video,mobile_app,35-44,NA,0
MED-00296,2024-09-17,control,1,2024-09-15,9,0,0.0,3.21,article,mobile_app,35-44,NA,1
MED-00297,2024-09-14,treatment,1,2024-09-14,16,0,0.0,6.88,podcast,web,18-24,NA,0
MED-00298,2024-08-20,treatment,2,2024-08-17,10,1,0.1,2.2,video,smart_tv,25-34,EU,0
MED-00299,2024-09-18,treatment,2,2024-09-16,10,2,0.2,1.03,article,smart_tv,55+,NA,0
MED-00300,2024-08-10,control,2,2024-08-10,7,1,0.1429,19.93,article,web,18-24,NA,0
MED-00301,2024-09-17,control,2,2024-09-16,16,2,0.125,7.23,video,mobile_app,35-44,APAC,0
MED-00302,2024-09-03,treatment,1,2024-09-01,19,1,0.0526,9.01,video,mobile_app,25-34,NA,0
MED-00303,2024-08-26,treatment,1,2024-08-23,19,1,0.0526,15.99,article,web,18-24,APAC,1
MED-00304,2024-09-04,treatment,2,2024-08-31,12,0,0.0,0.78,article,mobile_app,35-44,NA,1
MED-00305,2024-08-15,treatment,2,2024-08-11,10,1,0.1,5.03,video,mobile_app,55+,NA,0
MED-00306,2024-08-29,treatment,2,2024-08-27,11,0,0.0,5.54,video,web,25-34,EU,0
MED-00307,2024-08-30,control,1,2024-08-28,10,0,0.0,15.81,article,web,45-54,APAC,0
MED-00308,2024-08-30,treatment,2,2024-08-30,13,1,0.0769,1.93,video,mobile_app,18-24,APAC,0
MED-00309,2024-08-01,treatment,2,2024-07-28,8,0,0.0,8.2,article,mobile_app,18-24,NA,0
MED-00310,2024-08-01,control,2,2024-08-01,13,0,0.0,1.98,article,mobile_app,25-34,EU,0
MED-00311,2024-09-08,treatment,2,2024-09-06,12,0,0.0,4.46,video,mobile_app,25-34,EU,0
MED-00312,2024-09-10,control,1,2024-09-09,11,1,0.0909,2.89,video,web,45-54,APAC,0
MED-00313,2024-08-25,control,1,2024-08-21,7,0,0.0,5.87,article,mobile_app,35-44,EU,0
MED-00314,2024-08-28,control,1,2024-08-25,12,0,0.0,2.55,article,mobile_app,35-44,EU,0
MED-00315,2024-08-21,treatment,1,2024-08-18,12,1,0.0833,17.86,newsletter,mobile_app,18-24,EU,0
MED-00316,2024-09-02,control,1,2024-09-02,19,0,0.0,5.31,video,smart_tv,35-44,NA,0
MED-00317,2024-08-10,treatment,1,2024-08-09,14,4,0.2857,10.05,video,mobile_app,25-34,EU,0
MED-00318,2024-09-03,control,1,2024-09-03,10,1,0.1,13.66,article,mobile_app,25-34,EU,1
MED-00319,2024-08-22,treatment,1,2024-08-19,11,0,0.0,7.48,article,mobile_app,25-34,NA,0
MED-00320,2024-08-06,control,2,2024-08-02,19,2,0.1053,5.27,article,mobile_app,45-54,NA,1
MED-00321,2024-09-24,control,2,2024-09-21,14,1,0.0714,5.77,podcast,mobile_app,18-24,EU,0
MED-00322,2024-09-26,treatment,1,2024-09-23,14,0,0.0,11.24,podcast,smart_tv,18-24,NA,1
MED-00323,2024-08-20,control,2,2024-08-18,14,1,0.0714,15.85,article,mobile_app,18-24,APAC,0
MED-00324,2024-08-22,control,1,2024-08-22,6,0,0.0,1.81,video,web,25-34,APAC,0
MED-00325,2024-08-24,control,1,2024-08-22,17,0,0.0,0.84,video,smart_tv,18-24,NA,0
MED-00326,2024-08-15,treatment,2,2024-08-15,7,1,0.1429,3.63,video,mobile_app,35-44,APAC,0
MED-00327,2024-08-18,treatment,2,2024-08-14,12,1,0.0833,4.84,video,mobile_app,25-34,APAC,0
MED-00328,2024-09-10,treatment,1,2024-09-09,11,0,0.0,1.27,video,mobile_app,55+,EU,0
MED-00329,2024-08-28,treatment,2,2024-08-28,11,1,0.0909,9.55,article,mobile_app,18-24,EU,0
MED-00330,2024-08-30,control,1,2024-08-30,13,0,0.0,31.39,podcast,mobile_app,35-44,NA,0
MED-00331,2024-09-15,control,2,2024-09-15,15,0,0.0,6.43,article,web,18-24,NA,0
MED-00332,2024-08-04,treatment,1,2024-07-31,15,0,0.0,2.19,article,web,25-34,EU,0
MED-00333,2024-09-10,treatment,2,2024-09-09,10,0,0.0,0.44,article,mobile_app,45-54,EU,0
MED-00334,2024-09-28,treatment,1,2024-09-24,17,1,0.0588,14.79,article,web,45-54,APAC,0
MED-00335,2024-08-23,treatment,2,2024-08-22,10,0,0.0,12.44,article,mobile_app,45-54,NA,0
MED-00336,2024-09-15,treatment,2,2024-09-14,13,1,0.0769,5.56,video,mobile_app,55+,NA,0
MED-00337,2024-08-23,treatment,2,2024-08-20,13,0,0.0,2.27,video,smart_tv,18-24,NA,0
MED-00338,2024-08-30,control,1,2024-08-27,26,0,0.0,5.35,newsletter,mobile_app,18-24,NA,1
MED-00339,2024-08-12,treatment,1,2024-08-09,12,1,0.0833,3.91,video,mobile_app,35-44,NA,0
MED-00340,2024-08-21,control,1,2024-08-18,15,1,0.0667,6.0,newsletter,web,18-24,EU,0
MED-00341,2024-08-27,treatment,2,2024-08-23,21,2,0.0952,13.01,newsletter,web,25-34,LATAM,0
MED-00342,2024-09-04,treatment,2,2024-09-03,19,0,0.0,3.18,video,smart_tv,18-24,APAC,0
MED-00343,2024-08-06,treatment,2,2024-08-06,15,0,0.0,0.45,article,mobile_app,25-34,EU,0
MED-00344,2024-09-02,treatment,1,2024-08-29,19,1,0.0526,9.12,podcast,web,45-54,APAC,1
MED-00345,2024-09-05,treatment,2,2024-09-03,10,0,0.0,6.25,article,web,45-54,NA,0
MED-00346,2024-09-14,control,2,2024-09-10,12,1,0.0833,27.59,article,mobile_app,35-44,NA,0
MED-00347,2024-09-02,control,1,2024-09-01,18,0,0.0,20.3,podcast,mobile_app,25-34,LATAM,1
MED-00348,2024-09-05,control,1,2024-09-04,19,0,0.0,10.12,video,smart_tv,55+,EU,1
MED-00349,2024-09-16,control,1,2024-09-16,20,0,0.0,9.0,video,smart_tv,35-44,NA,0
MED-00350,2024-09-05,control,2,2024-09-02,17,0,0.0,0.85,article,mobile_app,25-34,EU,0
MED-00351,2024-09-28,control,2,2024-09-27,12,2,0.1667,7.43,article,mobile_app,35-44,APAC,0
MED-00352,2024-09-26,treatment,1,2024-09-23,11,0,0.0,6.24,newsletter,mobile_app,18-24,NA,0
MED-00353,2024-08-10,control,2,2024-08-07,13,1,0.0769,13.89,video,smart_tv,25-34,NA,0
MED-00354,2024-08-04,control,2,2024-07-31,13,1,0.0769,0.87,article,smart_tv,35-44,NA,1
MED-00355,2024-08-01,control,1,2024-07-30,14,1,0.0714,1.01,podcast,web,45-54,EU,1
MED-00356,2024-08-15,control,2,2024-08-14,14,1,0.0714,10.2,video,web,25-34,NA,0
MED-00357,2024-09-13,control,1,2024-09-13,16,2,0.125,17.89,video,smart_tv,35-44,APAC,1
MED-00358,2024-09-09,control,1,2024-09-08,12,1,0.0833,3.2,podcast,mobile_app,25-34,EU,0
MED-00359,2024-08-22,treatment,2,2024-08-19,9,0,0.0,16.2,newsletter,mobile_app,25-34,APAC,0
MED-00360,2024-09-08,control,2,2024-09-08,14,1,0.0714,5.08,podcast,web,55+,LATAM,1
MED-00361,2024-09-02,treatment,1,2024-08-29,13,0,0.0,4.36,video,web,18-24,NA,0
MED-00362,2024-08-01,control,1,2024-07-29,16,0,0.0,7.01,video,mobile_app,18-24,NA,0
MED-00363,2024-09-20,control,1,2024-09-18,13,0,0.0,10.38,article,mobile_app,25-34,EU,1
MED-00364,2024-09-07,treatment,2,2024-09-04,9,0,0.0,7.86,video,mobile_app,18-24,NA,1
MED-00365,2024-09-12,treatment,1,2024-09-12,11,0,0.0,13.01,article,web,18-24,EU,0
MED-00366,2024-09-22,control,1,2024-09-20,8,2,0.25,21.03,video,smart_tv,25-34,NA,0
MED-00367,2024-08-31,control,2,2024-08-30,22,2,0.0909,42.53,video,mobile_app,25-34,NA,1
MED-00368,2024-09-15,control,2,2024-09-12,6,0,0.0,1.37,video,mobile_app,35-44,NA,0
MED-00369,2024-09-24,control,1,2024-09-23,12,1,0.0833,2.72,article,web,35-44,NA,0
MED-00370,2024-09-06,control,1,2024-09-06,11,0,0.0,16.64,article,web,55+,NA,0
MED-00371,2024-08-26,treatment,1,2024-08-23,11,0,0.0,17.9,podcast,smart_tv,25-34,EU,1
MED-00372,2024-09-27,control,2,2024-09-26,16,1,0.0625,21.22,video,mobile_app,25-34,APAC,0
MED-00373,2024-09-13,control,1,2024-09-12,14,1,0.0714,4.95,video,web,25-34,LATAM,1
MED-00374,2024-09-27,treatment,1,2024-09-26,10,0,0.0,3.05,article,smart_tv,25-34,NA,0
MED-00375,2024-09-08,control,2,2024-09-07,22,0,0.0,2.85,article,mobile_app,35-44,NA,1
MED-00376,2024-09-14,control,1,2024-09-10,16,0,0.0,2.53,newsletter,mobile_app,18-24,EU,0
MED-00377,2024-08-05,control,2,2024-08-05,15,2,0.1333,2.79,video,mobile_app,25-34,APAC,0
MED-00378,2024-09-14,control,2,2024-09-13,14,0,0.0,0.67,video,mobile_app,18-24,EU,0
MED-00379,2024-09-07,treatment,1,2024-09-07,14,1,0.0714,6.22,video,smart_tv,18-24,EU,1
MED-00380,2024-08-08,control,2,2024-08-07,6,0,0.0,18.72,article,mobile_app,25-34,NA,0
MED-00381,2024-08-09,treatment,1,2024-08-06,14,1,0.0714,6.28,video,mobile_app,25-34,APAC,1
MED-00382,2024-08-22,treatment,2,2024-08-18,12,0,0.0,5.65,newsletter,mobile_app,25-34,APAC,0
MED-00383,2024-08-11,treatment,2,2024-08-07,10,1,0.1,9.79,podcast,mobile_app,35-44,APAC,0
MED-00384,2024-09-14,treatment,1,2024-09-12,19,0,0.0,8.16,newsletter,mobile_app,55+,APAC,0
MED-00385,2024-09-18,control,1,2024-09-15,15,5,0.3333,11.37,article,web,25-34,NA,0
MED-00386,2024-09-27,treatment,2,2024-09-25,13,0,0.0,0.97,newsletter,web,35-44,EU,0
MED-00387,2024-08-26,control,2,2024-08-25,11,0,0.0,1.57,article,mobile_app,18-24,APAC,0
MED-00388,2024-09-17,control,1,2024-09-17,17,1,0.0588,7.16,article,mobile_app,25-34,EU,0
MED-00389,2024-09-29,treatment,1,2024-09-25,13,2,0.1538,11.99,article,mobile_app,55+,NA,0
MED-00390,2024-09-23,control,2,2024-09-22,13,1,0.0769,5.23,video,mobile_app,35-44,APAC,0
MED-00391,2024-09-22,treatment,2,2024-09-20,13,2,0.1538,19.03,video,mobile_app,25-34,NA,1
MED-00392,2024-08-23,control,1,2024-08-22,15,0,0.0,4.61,video,mobile_app,35-44,APAC,1
MED-00393,2024-09-14,treatment,2,2024-09-14,8,0,0.0,3.31,podcast,mobile_app,25-34,EU,0
MED-00394,2024-08-13,control,1,2024-08-09,16,0,0.0,1.73,video,mobile_app,25-34,NA,1
MED-00395,2024-08-04,control,2,2024-08-04,11,0,0.0,10.48,video,web,25-34,EU,0
MED-00396,2024-08-31,treatment,1,2024-08-27,10,0,0.0,8.83,article,mobile_app,35-44,NA,0
MED-00397,2024-08-01,control,2,2024-07-28,13,0,0.0,19.94,newsletter,mobile_app,45-54,NA,0
MED-00398,2024-08-22,treatment,2,2024-08-18,17,0,0.0,3.2,video,mobile_app,25-34,NA,0
MED-00399,2024-08-17,control,1,2024-08-17,15,1,0.0667,2.6,article,smart_tv,55+,NA,0
MED-00400,2024-08-17,control,1,2024-08-16,7,0,0.0,1.43,video,smart_tv,25-34,EU,0
MED-00401,2024-09-08,treatment,1,2024-09-06,14,0,0.0,11.29,podcast,mobile_app,18-24,APAC,0
MED-00402,2024-09-11,control,2,2024-09-08,18,0,0.0,2.4,newsletter,smart_tv,45-54,NA,1
MED-00403,2024-09-26,control,1,2024-09-24,17,0,0.0,2.0,newsletter,web,45-54,EU,0
MED-00404,2024-08-28,treatment,2,2024-08-27,14,1,0.0714,5.86,podcast,web,45-54,APAC,1
MED-00405,2024-08-03,control,2,2024-07-30,14,1,0.0714,6.02,video,mobile_app,18-24,NA,0
MED-00406,2024-08-08,treatment,1,2024-08-06,14,1,0.0714,7.85,video,mobile_app,35-44,APAC,0
MED-00407,2024-09-05,treatment,2,2024-09-04,14,0,0.0,2.31,video,web,25-34,NA,1
MED-00408,2024-08-11,treatment,1,2024-08-10,15,0,0.0,4.15,video,smart_tv,18-24,APAC,0
MED-00409,2024-09-24,treatment,2,2024-09-20,13,0,0.0,1.44,newsletter,mobile_app,25-34,EU,0
MED-00410,2024-09-24,treatment,1,2024-09-22,13,0,0.0,1.06,podcast,mobile_app,25-34,EU,0
MED-00411,2024-09-22,treatment,1,2024-09-18,6,0,0.0,2.56,article,mobile_app,45-54,EU,0
MED-00412,2024-09-10,treatment,1,2024-09-09,15,2,0.1333,35.55,podcast,mobile_app,25-34,NA,0
MED-00413,2024-08-17,control,1,2024-08-17,9,2,0.2222,3.56,video,smart_tv,25-34,APAC,0
MED-00414,2024-08-12,treatment,1,2024-08-10,11,1,0.0909,1.26,podcast,mobile_app,35-44,APAC,0
MED-00415,2024-09-17,treatment,1,2024-09-14,19,0,0.0,7.52,newsletter,mobile_app,25-34,NA,0
MED-00416,2024-08-23,treatment,1,2024-08-21,13,0,0.0,8.63,video,smart_tv,25-34,NA,0
MED-00417,2024-08-08,control,2,2024-08-06,18,0,0.0,1.55,article,smart_tv,25-34,NA,0
MED-00418,2024-08-04,control,1,2024-08-02,16,0,0.0,5.6,article,smart_tv,25-34,APAC,1
MED-00419,2024-09-17,treatment,2,2024-09-16,13,0,0.0,13.43,video,mobile_app,35-44,NA,0
MED-00420,2024-09-11,control,2,2024-09-09,15,0,0.0,7.76,article,mobile_app,25-34,NA,0
MED-00421,2024-09-25,treatment,2,2024-09-24,13,1,0.0769,2.7,video,mobile_app,35-44,EU,1
MED-00422,2024-09-17,treatment,2,2024-09-16,10,0,0.0,27.64,video,mobile_app,35-44,APAC,0
MED-00423,2024-09-26,treatment,2,2024-09-26,13,0,0.0,2.17,video,mobile_app,45-54,EU,0
MED-00424,2024-09-24,control,1,2024-09-21,7,0,0.0,2.3,video,smart_tv,55+,NA,0
MED-00425,2024-09-29,control,2,2024-09-28,13,1,0.0769,4.69,video,mobile_app,35-44,APAC,0
MED-00426,2024-08-06,treatment,2,2024-08-06,12,1,0.0833,14.41,newsletter,mobile_app,18-24,NA,0
MED-00427,2024-08-02,control,1,2024-07-31,12,0,0.0,4.61,video,web,35-44,EU,0
MED-00428,2024-09-11,control,2,2024-09-10,15,1,0.0667,8.71,video,mobile_app,55+,EU,0
MED-00429,2024-08-12,treatment,1,2024-08-08,17,0,0.0,10.99,video,mobile_app,25-34,EU,0
MED-00430,2024-08-03,control,1,2024-08-03,18,1,0.0556,9.15,video,web,25-34,NA,1
MED-00431,2024-08-18,treatment,1,2024-08-14,13,0,0.0,11.39,podcast,web,18-24,LATAM,0
MED-00432,2024-08-16,control,1,2024-08-14,10,0,0.0,10.56,newsletter,web,25-34,EU,0
MED-00433,2024-09-17,treatment,2,2024-09-16,12,1,0.0833,13.25,video,mobile_app,25-34,LATAM,0
MED-00434,2024-08-27,control,1,2024-08-25,9,0,0.0,22.76,newsletter,web,25-34,EU,0
MED-00435,2024-09-16,control,2,2024-09-16,15,0,0.0,3.96,video,smart_tv,25-34,EU,1
MED-00436,2024-09-11,treatment,1,2024-09-11,21,0,0.0,3.0,newsletter,mobile_app,18-24,EU,1
MED-00437,2024-09-20,control,1,2024-09-16,14,0,0.0,3.14,video,mobile_app,35-44,APAC,0
MED-00438,2024-08-25,control,1,2024-08-23,10,1,0.1,11.83,video,smart_tv,35-44,EU,0
MED-00439,2024-09-29,control,2,2024-09-26,12,0,0.0,0.12,video,smart_tv,45-54,NA,0
MED-00440,2024-08-14,control,1,2024-08-12,6,0,0.0,4.94,podcast,smart_tv,55+,EU,0
MED-00441,2024-09-20,treatment,1,2024-09-19,6,1,0.1667,23.74,video,mobile_app,35-44,APAC,0
MED-00442,2024-09-01,treatment,1,2024-09-01,14,0,0.0,1.55,article,mobile_app,25-34,APAC,1
MED-00443,2024-09-16,treatment,2,2024-09-15,12,1,0.0833,0.78,video,web,55+,EU,0
MED-00444,2024-09-01,control,2,2024-08-28,15,0,0.0,4.62,video,mobile_app,45-54,NA,1
MED-00445,2024-08-02,control,2,2024-08-01,13,1,0.0769,13.24,video,mobile_app,35-44,NA,0
MED-00446,2024-09-02,treatment,2,2024-08-31,14,1,0.0714,21.49,podcast,mobile_app,45-54,EU,0
MED-00447,2024-08-22,treatment,2,2024-08-22,15,0,0.0,11.52,video,web,35-44,EU,0
MED-00448,2024-08-12,control,2,2024-08-12,10,0,0.0,3.41,newsletter,mobile_app,25-34,NA,0
MED-00449,2024-08-11,treatment,2,2024-08-11,18,0,0.0,6.46,video,web,25-34,NA,0
MED-00450,2024-08-17,control,1,2024-08-16,13,0,0.0,6.86,article,mobile_app,18-24,EU,0
MED-00451,2024-09-01,control,1,2024-08-31,7,2,0.2857,22.99,podcast,mobile_app,55+,APAC,0
MED-00452,2024-08-23,control,1,2024-08-23,14,1,0.0714,19.3,video,mobile_app,35-44,APAC,0
MED-00453,2024-08-31,control,2,2024-08-28,7,1,0.1429,8.42,video,mobile_app,18-24,EU,0
MED-00454,2024-08-27,control,1,2024-08-25,8,1,0.125,4.25,article,web,35-44,NA,0
MED-00455,2024-09-18,control,1,2024-09-15,13,1,0.0769,22.47,article,web,35-44,LATAM,0
MED-00456,2024-09-11,treatment,2,2024-09-11,14,1,0.0714,13.51,podcast,mobile_app,18-24,APAC,0
MED-00457,2024-09-04,control,1,2024-09-04,11,0,0.0,3.56,video,mobile_app,25-34,NA,0
MED-00458,2024-09-16,treatment,2,2024-09-12,17,0,0.0,3.71,article,web,35-44,NA,0
MED-00459,2024-08-02,control,1,2024-07-30,14,2,0.1429,3.7,video,mobile_app,25-34,NA,1
MED-00460,2024-08-11,treatment,2,2024-08-11,12,1,0.0833,10.94,video,web,45-54,NA,0
MED-00461,2024-09-19,control,2,2024-09-17,16,0,0.0,4.75,article,web,55+,EU,0
MED-00462,2024-09-29,control,2,2024-09-29,12,1,0.0833,6.88,article,mobile_app,35-44,NA,1
MED-00463,2024-09-25,treatment,1,2024-09-24,9,0,0.0,10.03,video,mobile_app,55+,EU,0
MED-00464,2024-08-12,treatment,1,2024-08-09,11,0,0.0,2.28,video,smart_tv,45-54,NA,1
MED-00465,2024-09-06,control,1,2024-09-03,12,3,0.25,32.01,video,mobile_app,18-24,APAC,0
MED-00466,2024-09-14,control,2,2024-09-13,16,2,0.125,10.05,article,smart_tv,35-44,NA,1
MED-00467,2024-09-15,treatment,2,2024-09-14,17,1,0.0588,6.84,newsletter,web,35-44,EU,0
MED-00468,2024-08-07,control,1,2024-08-03,14,0,0.0,6.86,podcast,mobile_app,18-24,EU,0
MED-00469,2024-08-17,control,2,2024-08-13,11,0,0.0,1.04,newsletter,web,25-34,NA,0
MED-00470,2024-09-26,treatment,2,2024-09-24,13,0,0.0,4.66,article,web,25-34,NA,0
MED-00471,2024-09-18,treatment,2,2024-09-17,13,1,0.0769,18.28,video,smart_tv,45-54,EU,1
MED-00472,2024-08-22,treatment,1,2024-08-19,19,0,0.0,4.09,video,web,18-24,EU,1
MED-00473,2024-08-14,treatment,2,2024-08-14,11,1,0.0909,19.59,video,mobile_app,25-34,APAC,0
MED-00474,2024-08-15,control,2,2024-08-13,14,1,0.0714,11.74,video,smart_tv,25-34,APAC,1
MED-00475,2024-09-09,control,2,2024-09-05,17,0,0.0,17.33,article,mobile_app,25-34,EU,1
MED-00476,2024-09-06,control,1,2024-09-02,19,0,0.0,2.69,article,smart_tv,35-44,APAC,1
MED-00477,2024-08-27,control,2,2024-08-25,18,1,0.0556,6.58,podcast,smart_tv,25-34,EU,1
MED-00478,2024-08-28,control,1,2024-08-24,14,0,0.0,2.48,video,smart_tv,45-54,EU,0
MED-00479,2024-09-24,control,2,2024-09-24,11,1,0.0909,17.37,article,mobile_app,35-44,NA,0
MED-00480,2024-08-05,control,1,2024-08-03,11,0,0.0,0.69,article,web,25-34,NA,0
MED-00481,2024-08-12,control,2,2024-08-08,12,0,0.0,10.34,article,smart_tv,25-34,NA,0
MED-00482,2024-08-09,treatment,1,2024-08-09,14,0,0.0,8.78,podcast,web,18-24,NA,0
MED-00483,2024-09-10,treatment,2,2024-09-09,17,0,0.0,4.68,article,web,35-44,APAC,1
MED-00484,2024-09-18,control,1,2024-09-15,16,1,0.0625,5.94,video,smart_tv,45-54,NA,0
MED-00485,2024-08-07,treatment,1,2024-08-06,13,0,0.0,6.4,video,web,25-34,APAC,1
MED-00486,2024-08-26,control,1,2024-08-25,13,1,0.0769,4.06,video,mobile_app,25-34,NA,0
MED-00487,2024-09-05,treatment,1,2024-09-05,6,0,0.0,3.09,article,web,35-44,EU,0
MED-00488,2024-09-23,control,1,2024-09-22,15,0,0.0,3.93,video,mobile_app,35-44,NA,0
MED-00489,2024-09-03,control,2,2024-08-31,12,1,0.0833,6.69,article,web,25-34,LATAM,0
MED-00490,2024-09-06,control,1,2024-09-05,9,0,0.0,2.03,podcast,mobile_app,18-24,NA,0
MED-00491,2024-08-05,treatment,2,2024-08-05,15,0,0.0,3.33,video,smart_tv,35-44,EU,0
MED-00492,2024-09-16,control,2,2024-09-14,9,2,0.2222,23.51,video,mobile_app,55+,EU,1
MED-00493,2024-08-06,treatment,2,2024-08-06,14,0,0.0,3.01,video,mobile_app,25-34,NA,0
MED-00494,2024-09-17,treatment,2,2024-09-17,15,0,0.0,2.15,video,mobile_app,25-34,APAC,1
MED-00495,2024-08-03,treatment,2,2024-08-03,13,0,0.0,6.99,video,mobile_app,18-24,APAC,0
MED-00496,2024-08-10,control,2,2024-08-07,15,1,0.0667,15.62,video,mobile_app,35-44,EU,1
MED-00497,2024-09-03,control,1,2024-08-30,11,0,0.0,17.63,article,web,35-44,NA,1
MED-00498,2024-08-24,treatment,1,2024-08-24,15,0,0.0,5.94,article,mobile_app,35-44,NA,0
MED-00499,2024-09-29,treatment,2,2024-09-29,10,0,0.0,13.34,podcast,smart_tv,25-34,NA,1
MED-00500,2024-08-28,control,2,2024-08-28,12,1,0.0833,10.42,newsletter,mobile_app,25-34,EU,0
MED-00501,2024-09-29,control,2,2024-09-28,10,0,0.0,3.25,video,mobile_app,35-44,NA,0
MED-00502,2024-08-05,control,2,2024-08-01,19,1,0.0526,12.17,video,mobile_app,18-24,EU,0
MED-00503,2024-08-26,treatment,2,2024-08-23,12,0,0.0,0.62,article,web,35-44,APAC,0
MED-00504,2024-09-04,control,2,2024-08-31,14,1,0.0714,21.34,newsletter,web,45-54,NA,0
MED-00505,2024-09-27,control,1,2024-09-24,17,0,0.0,5.08,newsletter,mobile_app,35-44,NA,0
MED-00506,2024-09-09,treatment,1,2024-09-06,11,1,0.0909,17.19,video,mobile_app,18-24,APAC,0
MED-00507,2024-09-18,treatment,1,2024-09-14,18,2,0.1111,11.89,video,web,18-24,EU,1
MED-00508,2024-08-19,treatment,2,2024-08-15,13,0,0.0,5.52,newsletter,mobile_app,25-34,NA,1
MED-00509,2024-09-14,control,2,2024-09-12,10,1,0.1,10.39,article,smart_tv,25-34,EU,0
MED-00510,2024-08-04,treatment,2,2024-07-31,9,0,0.0,5.66,video,web,18-24,EU,0
MED-00511,2024-09-12,control,1,2024-09-11,9,0,0.0,8.04,article,mobile_app,35-44,EU,1
MED-00512,2024-08-06,control,2,2024-08-06,16,0,0.0,11.5,video,web,45-54,NA,0
MED-00513,2024-09-18,control,2,2024-09-15,8,2,0.25,4.98,video,web,25-34,NA,0
MED-00514,2024-09-12,control,2,2024-09-09,14,1,0.0714,9.18,video,mobile_app,25-34,APAC,0
MED-00515,2024-09-18,treatment,1,2024-09-15,11,0,0.0,5.26,article,web,25-34,EU,0
MED-00516,2024-08-26,treatment,2,2024-08-22,6,0,0.0,11.64,article,mobile_app,25-34,NA,0
